Date,Short_Sector,Group,Value
2002-08-01,Chemicals Growth,Chemicals Growth,14.1
2002-08-01,Engineering and Allied Industries Growth,Aggregate Growth,5.2
2002-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.9
2002-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.3
2002-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.2
2002-09-01,Mining,Mining,298.9
2002-09-01,Manufacturing Total,Manufacturing,85.4
2002-09-01,Electric and Gas Utilities,Utilities,116.1
2002-09-01,Pharmaceuticals,Manufacturing,114.5
2002-09-01,Mining Growth,Mining Growth,-4.9
2002-09-01,Wood and Paper Products Growth,Manufacturing Growth,9.5
2002-09-01,Chemicals Growth,Chemicals Growth,23.9
2002-09-01,Engineering and Allied Industries Growth,Aggregate Growth,11.1
2002-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,17.3
2002-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,14.1
2002-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,8.1
2002-10-01,Mining,Mining,303.4
2002-10-01,Manufacturing Total,Manufacturing,84
2002-10-01,Electric and Gas Utilities,Utilities,113.9
2002-10-01,Pharmaceuticals,Manufacturing,107.1
2002-10-01,Mining Growth,Mining Growth,-0.9
2002-10-01,Wood and Paper Products Growth,Manufacturing Growth,9.1
2002-10-01,Chemicals Growth,Chemicals Growth,20.5
2002-10-01,Engineering and Allied Industries Growth,Aggregate Growth,7.5
2002-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,9.2
2002-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.2
2002-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,4
2002-11-01,Mining,Mining,291
2002-11-01,Manufacturing Total,Manufacturing,84.7
2002-11-01,Electric and Gas Utilities,Utilities,111
2002-11-01,Pharmaceuticals,Manufacturing,104
2002-11-01,Mining Growth,Mining Growth,-6.3
2002-11-01,Wood and Paper Products Growth,Manufacturing Growth,10.4
2002-11-01,Chemicals Growth,Chemicals Growth,16.8
2002-11-01,Engineering and Allied Industries Growth,Aggregate Growth,6.6
2002-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.1
2002-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.8
2002-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.2
2002-12-01,Mining,Mining,297
2002-12-01,Manufacturing Total,Manufacturing,84.5
2002-12-01,Electric and Gas Utilities,Utilities,123.2
2002-12-01,Pharmaceuticals,Manufacturing,98.3
2002-12-01,Mining Growth,Mining Growth,-5.7
2002-12-01,Wood and Paper Products Growth,Manufacturing Growth,9.8
2002-12-01,Chemicals Growth,Chemicals Growth,25.4
2002-12-01,Engineering and Allied Industries Growth,Aggregate Growth,13.7
2002-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,13.7
2002-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,9.1
2002-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.6
2003-01-01,Mining,Mining,297.7
2003-01-01,Manufacturing Total,Manufacturing,83.8
2003-01-01,Electric and Gas Utilities,Utilities,125.8
2003-01-01,Pharmaceuticals,Manufacturing,109
2003-01-01,Mining Growth,Mining Growth,-4.4
2003-01-01,Wood and Paper Products Growth,Manufacturing Growth,5
2003-01-01,Chemicals Growth,Chemicals Growth,27.8
2003-01-01,Engineering and Allied Industries Growth,Aggregate Growth,7.5
2003-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,10.4
2003-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,6.6
2003-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.9
2003-02-01,Mining,Mining,303.5
2003-02-01,Manufacturing Total,Manufacturing,84.5
2003-02-01,Electric and Gas Utilities,Utilities,127.3
2003-02-01,Pharmaceuticals,Manufacturing,101.6
2003-02-01,Mining Growth,Mining Growth,1.3
2003-02-01,Wood and Paper Products Growth,Manufacturing Growth,7.8
2003-02-01,Chemicals Growth,Chemicals Growth,24.8
2003-02-01,Engineering and Allied Industries Growth,Aggregate Growth,7.6
2003-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.6
2003-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.2
2003-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.6
2003-03-01,Mining,Mining,295.5
2003-03-01,Manufacturing Total,Manufacturing,84.5
2003-03-01,Electric and Gas Utilities,Utilities,126
2003-03-01,Pharmaceuticals,Manufacturing,113.7
2003-03-01,Mining Growth,Mining Growth,-1
2003-03-01,Wood and Paper Products Growth,Manufacturing Growth,10.7
2003-03-01,Chemicals Growth,Chemicals Growth,30.4
2003-03-01,Engineering and Allied Industries Growth,Aggregate Growth,5.3
2003-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,4.7
2003-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,6.5
2003-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.2
2003-04-01,Mining,Mining,280.1
2003-04-01,Manufacturing Total,Manufacturing,84.6
2003-04-01,Electric and Gas Utilities,Utilities,126.7
2003-04-01,Pharmaceuticals,Manufacturing,104.3
2003-04-01,Mining Growth,Mining Growth,-8.9
2003-04-01,Wood and Paper Products Growth,Manufacturing Growth,4.6
2003-04-01,Chemicals Growth,Chemicals Growth,19.7
2003-04-01,Engineering and Allied Industries Growth,Aggregate Growth,1.6
2003-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,4.1
2003-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.6
2003-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.4
2003-05-01,Mining,Mining,278.2
2003-05-01,Manufacturing Total,Manufacturing,82.9
2003-05-01,Electric and Gas Utilities,Utilities,131.3
2003-05-01,Pharmaceuticals,Manufacturing,99.1
2003-05-01,Mining Growth,Mining Growth,-12.9
2003-05-01,Wood and Paper Products Growth,Manufacturing Growth,1.6
2003-05-01,Chemicals Growth,Chemicals Growth,14.6
2003-05-01,Engineering and Allied Industries Growth,Aggregate Growth,-4.2
2003-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,-1.8
2003-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-0.5
2003-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.1
2003-06-01,Mining,Mining,273.9
2003-06-01,Manufacturing Total,Manufacturing,83.5
2003-06-01,Electric and Gas Utilities,Utilities,133
2003-06-01,Pharmaceuticals,Manufacturing,95.7
2003-06-01,Mining Growth,Mining Growth,-10.5
2003-06-01,Wood and Paper Products Growth,Manufacturing Growth,18.1
2003-06-01,Chemicals Growth,Chemicals Growth,26.8
2003-06-01,Engineering and Allied Industries Growth,Aggregate Growth,9.2
2003-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,7.1
2003-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,8.7
2003-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.4
2003-07-01,Mining,Mining,278.4
2003-07-01,Manufacturing Total,Manufacturing,84.1
2003-07-01,Electric and Gas Utilities,Utilities,132
2003-07-01,Pharmaceuticals,Manufacturing,103.4
2003-07-01,Mining Growth,Mining Growth,2.2
2003-07-01,Wood and Paper Products Growth,Manufacturing Growth,2.1
2003-07-01,Chemicals Growth,Chemicals Growth,-5.4
2003-07-01,Engineering and Allied Industries Growth,Aggregate Growth,0.3
2003-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,-3.1
2003-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.3
2003-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.4
2003-08-01,Mining,Mining,276.7
2003-08-01,Manufacturing Total,Manufacturing,84.3
2003-08-01,Electric and Gas Utilities,Utilities,133
2003-08-01,Pharmaceuticals,Manufacturing,91.4
2003-08-01,Mining Growth,Mining Growth,-2.8
2003-08-01,Wood and Paper Products Growth,Manufacturing Growth,0.4
2003-08-01,Chemicals Growth,Chemicals Growth,-5.7
2003-08-01,Engineering and Allied Industries Growth,Aggregate Growth,-5.1
2003-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,-4.4
2003-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-3.5
2003-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.4
2003-09-01,Mining,Mining,267.4
2003-09-01,Manufacturing Total,Manufacturing,84.7
2003-09-01,Electric and Gas Utilities,Utilities,136.1
2003-09-01,Pharmaceuticals,Manufacturing,101.3
2003-09-01,Mining Growth,Mining Growth,-10.6
2003-09-01,Wood and Paper Products Growth,Manufacturing Growth,10.6
2003-09-01,Chemicals Growth,Chemicals Growth,1.2
2003-09-01,Engineering and Allied Industries Growth,Aggregate Growth,-0.1
2003-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.5
2003-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,2.3
2003-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.9
2003-10-01,Mining,Mining,278.6
2003-10-01,Manufacturing Total,Manufacturing,86.3
2003-10-01,Electric and Gas Utilities,Utilities,137.5
2003-10-01,Pharmaceuticals,Manufacturing,114.5
2003-10-01,Mining Growth,Mining Growth,-7.9
2003-10-01,Wood and Paper Products Growth,Manufacturing Growth,8.3
2003-10-01,Chemicals Growth,Chemicals Growth,-3.1
2003-10-01,Engineering and Allied Industries Growth,Aggregate Growth,1.8
2003-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,3
2003-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.8
2003-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.3
2003-11-01,Mining,Mining,272.9
2003-11-01,Manufacturing Total,Manufacturing,85.7
2003-11-01,Electric and Gas Utilities,Utilities,128.4
2003-11-01,Pharmaceuticals,Manufacturing,102.6
2003-11-01,Mining Growth,Mining Growth,-7
2003-11-01,Wood and Paper Products Growth,Manufacturing Growth,2.9
2003-11-01,Chemicals Growth,Chemicals Growth,-7.3
2003-11-01,Engineering and Allied Industries Growth,Aggregate Growth,-2.7
2003-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,-2.2
2003-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,0.6
2003-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,4.2
2003-12-01,Mining,Mining,268.9
2003-12-01,Manufacturing Total,Manufacturing,85.7
2003-12-01,Electric and Gas Utilities,Utilities,134.6
2003-12-01,Pharmaceuticals,Manufacturing,101.5
2003-12-01,Mining Growth,Mining Growth,-9.2
2003-12-01,Wood and Paper Products Growth,Manufacturing Growth,14.3
2003-12-01,Chemicals Growth,Chemicals Growth,-3.8
2003-12-01,Engineering and Allied Industries Growth,Aggregate Growth,4.3
2003-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,2
2003-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.1
2003-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.9
2004-01-01,Mining,Mining,268.6
2004-01-01,Manufacturing Total,Manufacturing,87.4
2004-01-01,Electric and Gas Utilities,Utilities,131
2004-01-01,Pharmaceuticals,Manufacturing,107.8
2004-01-01,Mining Growth,Mining Growth,-9.7
2004-01-01,Wood and Paper Products Growth,Manufacturing Growth,11
2004-01-01,Chemicals Growth,Chemicals Growth,-13.1
2004-01-01,Engineering and Allied Industries Growth,Aggregate Growth,3.5
2004-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,2.5
2004-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,4.8
2004-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.9
2004-02-01,Mining,Mining,267.5
2004-02-01,Manufacturing Total,Manufacturing,87.3
2004-02-01,Electric and Gas Utilities,Utilities,129.6
2004-02-01,Pharmaceuticals,Manufacturing,104.9
2004-02-01,Mining Growth,Mining Growth,-12.1
2004-02-01,Wood and Paper Products Growth,Manufacturing Growth,12.9
2004-02-01,Chemicals Growth,Chemicals Growth,-12.4
2004-02-01,Engineering and Allied Industries Growth,Aggregate Growth,7.7
2004-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.5
2004-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.4
2004-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.4
2004-03-01,Mining,Mining,270.6
2004-03-01,Manufacturing Total,Manufacturing,87.3
2004-03-01,Electric and Gas Utilities,Utilities,127
2004-03-01,Pharmaceuticals,Manufacturing,124.6
2004-03-01,Mining Growth,Mining Growth,-7.5
2004-03-01,Wood and Paper Products Growth,Manufacturing Growth,17.8
2004-03-01,Chemicals Growth,Chemicals Growth,-11.7
2004-03-01,Engineering and Allied Industries Growth,Aggregate Growth,10.3
2004-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,12.6
2004-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,14
2004-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,2.8
2004-04-01,Mining,Mining,269.5
2004-04-01,Manufacturing Total,Manufacturing,88
2004-04-01,Electric and Gas Utilities,Utilities,123.2
2004-04-01,Pharmaceuticals,Manufacturing,119
2004-04-01,Mining Growth,Mining Growth,-3.1
2004-04-01,Wood and Paper Products Growth,Manufacturing Growth,14.4
2004-04-01,Chemicals Growth,Chemicals Growth,-15.3
2004-04-01,Engineering and Allied Industries Growth,Aggregate Growth,6.8
2004-04-01,MIG Consumer Goods Growth,Consumer Goods Growth,10.5
2004-04-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,11.5
2004-04-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.9
2004-05-01,Mining,Mining,265.6
2004-05-01,Manufacturing Total,Manufacturing,87
2004-05-01,Electric and Gas Utilities,Utilities,118.9
2004-05-01,Pharmaceuticals,Manufacturing,101
2004-05-01,Mining Growth,Mining Growth,-3.7
2004-05-01,Wood and Paper Products Growth,Manufacturing Growth,8.4
2004-05-01,Chemicals Growth,Chemicals Growth,-18.9
2004-05-01,Engineering and Allied Industries Growth,Aggregate Growth,6.9
2004-05-01,MIG Consumer Goods Growth,Consumer Goods Growth,5.1
2004-05-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.1
2004-05-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,3.1
2004-06-01,Mining,Mining,278
2004-06-01,Manufacturing Total,Manufacturing,86.5
2004-06-01,Electric and Gas Utilities,Utilities,114.2
2004-06-01,Pharmaceuticals,Manufacturing,110.1
2004-06-01,Mining Growth,Mining Growth,2.2
2004-06-01,Wood and Paper Products Growth,Manufacturing Growth,13.2
2004-06-01,Chemicals Growth,Chemicals Growth,-12.7
2004-06-01,Engineering and Allied Industries Growth,Aggregate Growth,10.7
2004-06-01,MIG Consumer Goods Growth,Consumer Goods Growth,12.8
2004-06-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,12.5
2004-06-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,1.1
2004-07-01,Mining,Mining,276
2004-07-01,Manufacturing Total,Manufacturing,86.5
2004-07-01,Electric and Gas Utilities,Utilities,113.3
2004-07-01,Pharmaceuticals,Manufacturing,102
2004-07-01,Mining Growth,Mining Growth,-0.9
2004-07-01,Wood and Paper Products Growth,Manufacturing Growth,5.3
2004-07-01,Chemicals Growth,Chemicals Growth,-13.1
2004-07-01,Engineering and Allied Industries Growth,Aggregate Growth,6.6
2004-07-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.1
2004-07-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,1.3
2004-07-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.4
2004-08-01,Mining,Mining,264.7
2004-08-01,Manufacturing Total,Manufacturing,85.4
2004-08-01,Electric and Gas Utilities,Utilities,111.8
2004-08-01,Pharmaceuticals,Manufacturing,105.6
2004-08-01,Mining Growth,Mining Growth,-5.3
2004-08-01,Wood and Paper Products Growth,Manufacturing Growth,6.9
2004-08-01,Chemicals Growth,Chemicals Growth,-11.5
2004-08-01,Engineering and Allied Industries Growth,Aggregate Growth,10.3
2004-08-01,MIG Consumer Goods Growth,Consumer Goods Growth,10.2
2004-08-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,9.6
2004-08-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.5
2004-09-01,Mining,Mining,241.5
2004-09-01,Manufacturing Total,Manufacturing,86.1
2004-09-01,Electric and Gas Utilities,Utilities,107
2004-09-01,Pharmaceuticals,Manufacturing,116.9
2004-09-01,Mining Growth,Mining Growth,-10.3
2004-09-01,Wood and Paper Products Growth,Manufacturing Growth,2.7
2004-09-01,Chemicals Growth,Chemicals Growth,-11.9
2004-09-01,Engineering and Allied Industries Growth,Aggregate Growth,6.4
2004-09-01,MIG Consumer Goods Growth,Consumer Goods Growth,6.6
2004-09-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,5.8
2004-09-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.9
2004-10-01,Mining,Mining,254.9
2004-10-01,Manufacturing Total,Manufacturing,85.9
2004-10-01,Electric and Gas Utilities,Utilities,104.3
2004-10-01,Pharmaceuticals,Manufacturing,103.7
2004-10-01,Mining Growth,Mining Growth,-8.9
2004-10-01,Wood and Paper Products Growth,Manufacturing Growth,-5.5
2004-10-01,Chemicals Growth,Chemicals Growth,-15.1
2004-10-01,Engineering and Allied Industries Growth,Aggregate Growth,0.2
2004-10-01,MIG Consumer Goods Growth,Consumer Goods Growth,-3.8
2004-10-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-5.9
2004-10-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.1
2004-11-01,Mining,Mining,260.9
2004-11-01,Manufacturing Total,Manufacturing,86.6
2004-11-01,Electric and Gas Utilities,Utilities,101
2004-11-01,Pharmaceuticals,Manufacturing,110.5
2004-11-01,Mining Growth,Mining Growth,-4.4
2004-11-01,Wood and Paper Products Growth,Manufacturing Growth,10.1
2004-11-01,Chemicals Growth,Chemicals Growth,-5
2004-11-01,Engineering and Allied Industries Growth,Aggregate Growth,12.6
2004-11-01,MIG Consumer Goods Growth,Consumer Goods Growth,10.4
2004-11-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,7.1
2004-11-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.7
2004-12-01,Mining,Mining,254.7
2004-12-01,Manufacturing Total,Manufacturing,86.4
2004-12-01,Electric and Gas Utilities,Utilities,99.2
2004-12-01,Pharmaceuticals,Manufacturing,93.4
2004-12-01,Mining Growth,Mining Growth,-5.7
2004-12-01,Wood and Paper Products Growth,Manufacturing Growth,0.8
2004-12-01,Chemicals Growth,Chemicals Growth,-2.7
2004-12-01,Engineering and Allied Industries Growth,Aggregate Growth,6.3
2004-12-01,MIG Consumer Goods Growth,Consumer Goods Growth,3.8
2004-12-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.5
2004-12-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.3
2005-01-01,Mining,Mining,251.6
2005-01-01,Manufacturing Total,Manufacturing,87.3
2005-01-01,Electric and Gas Utilities,Utilities,94.7
2005-01-01,Pharmaceuticals,Manufacturing,108.5
2005-01-01,Mining Growth,Mining Growth,-6.8
2005-01-01,Wood and Paper Products Growth,Manufacturing Growth,6.5
2005-01-01,Chemicals Growth,Chemicals Growth,-3.1
2005-01-01,Engineering and Allied Industries Growth,Aggregate Growth,-0.7
2005-01-01,MIG Consumer Goods Growth,Consumer Goods Growth,-1.7
2005-01-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-2.3
2005-01-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.4
2005-02-01,Mining,Mining,248
2005-02-01,Manufacturing Total,Manufacturing,87.1
2005-02-01,Electric and Gas Utilities,Utilities,95.3
2005-02-01,Pharmaceuticals,Manufacturing,102
2005-02-01,Mining Growth,Mining Growth,-7
2005-02-01,Wood and Paper Products Growth,Manufacturing Growth,6.1
2005-02-01,Chemicals Growth,Chemicals Growth,1.9
2005-02-01,Engineering and Allied Industries Growth,Aggregate Growth,0.9
2005-02-01,MIG Consumer Goods Growth,Consumer Goods Growth,-0.2
2005-02-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-1.7
2005-02-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.9
2005-03-01,Mining,Mining,250.1
2005-03-01,Manufacturing Total,Manufacturing,85.4
2005-03-01,Electric and Gas Utilities,Utilities,91.8
2005-03-01,Pharmaceuticals,Manufacturing,105.9
2005-03-01,Mining Growth,Mining Growth,-7.7
2005-03-01,Wood and Paper Products Growth,Manufacturing Growth,-1
2005-03-01,Chemicals Growth,Chemicals Growth,5.2
2005-03-01,Engineering and Allied Industries Growth,Aggregate Growth,-0.7
2005-03-01,MIG Consumer Goods Growth,Consumer Goods Growth,-5.4
2005-03-01,MIG Consumer Non-Durables Growth,Consumer Goods Growth,-7.5
2005-03-01,MIG Consumer Non-Durables 3mo3m Growth,Consumer Goods 3mo3m Growth,0.3
2005-04-01,Mining,Mining,251.4
2005-04-01,Manufacturing Total,Manufacturing,88.1
