Date,Short_Sector,Group,Value,Region
2022-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.57960736878582,US
2022-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.4061408729905125,US
2022-11-01,Durable Manufacturing,Manufacturing,98.3455,US
2022-11-01,Durable Manufacturing Growth,Manufacturing Growth,-1.128205437544039,US
2022-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.795857919897938,US
2022-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.7434767633819783,US
2022-11-01,Nondurable Manufacturing,Manufacturing,97.1547,US
2022-11-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.03274202067689025,US
2022-11-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-2.6530901145313313,US
2022-11-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.7305027590332145,US
2022-11-01,Mining,Mining,117.6001,US
2022-11-01,Mining Growth,Mining Growth,-0.516198673042878,US
2022-11-01,Mining 3mo3my Growth,Mining 3mo3my Growth,9.58916079582357,US
2022-11-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.9981369486911096,US
2022-11-01,Electric and Gas Utilities,Utilities,105.5818,US
2022-11-01,Electric and Gas Utilities Growth,Utilities Growth,2.927605828500468,US
2022-11-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.15430922685280013,US
2022-11-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.6415563668839783,US
2022-11-01,Electric Power,Utilities,104.4049,US
2022-11-01,Electric Power Growth,Utilities Growth,3.672454111700829,US
2022-11-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.08976573506257468,US
2022-11-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-2.058797489382802,US
2022-11-01,Natural Gas,Utilities,112.5279,US
2022-11-01,Natural Gas Growth,Utilities Growth,-1.1433777213971097,US
2022-11-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,1.5057054623669908,US
2022-11-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,0.6980002912313266,US
2022-12-01,Total Index,Total,101.8266,US
2022-12-01,Total Index Growth,Total Growth,-1.2406673533399748,US
2022-12-01,Total Index 3mo3my Growth,Total 3mo3my Growth,3.100298057361406,US
2022-12-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.44448261100604736,US
2022-12-01,Final Products,Products,101.1156,US
2022-12-01,Final Products Growth,Products Growth,-0.7790245266633522,US
2022-12-01,Final Products 3mo3my Growth,Products 3mo3my Growth,2.8270573269173704,US
2022-12-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.19134648359563355,US
2022-12-01,Consumer Goods,Consumer Goods,102.2734,US
2022-12-01,Consumer Goods Growth,Consumer Goods Growth,-0.05579959054241579,US
2022-12-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,1.139824132015499,US
2022-12-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.06020900894798675,US
2022-12-01,Durable Consumer Goods,Consumer Goods,103.9818,US
2022-12-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.7166836623623607,US
2022-12-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,1.6221981353689907,US
2022-12-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.2706281500644567,US
2022-12-01,Automotive Products,Consumer Goods,104.6438,US
2022-12-01,Automotive Products Growth,Consumer Goods Growth,-0.8092134884712943,US
2022-12-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,4.964023431129605,US
2022-12-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.403982877579646,US
2022-12-01,Manufacturing Total,Manufacturing,102.6551,US
2022-12-01,Manufacturing Total Growth,Manufacturing Growth,-1.7647025048995513,US
2022-12-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,3.3665814341006017,US
2022-12-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.7304832944427408,US
2022-12-01,Durable Manufacturing,Manufacturing,96.7264,US
2022-12-01,Durable Manufacturing Growth,Manufacturing Growth,-1.6463386733505891,US
2022-12-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,3.0731980275597204,US
2022-12-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.5747995560392294,US
2022-12-01,Nondurable Manufacturing,Manufacturing,93.0146,US
2022-12-01,Nondurable Manufacturing Growth,Manufacturing Growth,-4.261348138587229,US
2022-12-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.400573694451725,US
2022-12-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-2.8664145339861613,US
2022-12-01,Mining,Mining,115.2278,US
2022-12-01,Mining Growth,Mining Growth,-2.0172601894046016,US
2022-12-01,Mining 3mo3my Growth,Mining 3mo3my Growth,9.21330179040547,US
2022-12-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.24593277114146608,US
2022-12-01,Electric and Gas Utilities,Utilities,110.0728,US
2022-12-01,Electric and Gas Utilities Growth,Utilities Growth,4.2535740061260485,US
2022-12-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,2.487823195765393,US
2022-12-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.7589055599671157,US
2022-12-01,Electric Power,Utilities,107.9547,US
2022-12-01,Electric Power Growth,Utilities Growth,3.400031990835694,US
2022-12-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,2.01497315747885,US
2022-12-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.1279960494572796,US
2022-12-01,Natural Gas,Utilities,122.8499,US
2022-12-01,Natural Gas Growth,Utilities Growth,9.172836247721673,US
2022-12-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,5.062955240854561,US
2022-12-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,4.323230440245718,US
2023-01-01,Total Index,Total,102.7476,US
2023-01-01,Total Index Growth,Total Growth,0.9044787904143092,US
2023-01-01,Total Index 3mo3my Growth,Total 3mo3my Growth,2.768654625107181,US
2023-01-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.7954612504840419,US
2023-01-01,Final Products,Products,101.3946,US
2023-01-01,Final Products Growth,Products Growth,0.27592181621827194,US
2023-01-01,Final Products 3mo3my Growth,Products 3mo3my Growth,2.5306317384519605,US
2023-01-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.6658287111996897,US
2023-01-01,Consumer Goods,Consumer Goods,101.9991,US
2023-01-01,Consumer Goods Growth,Consumer Goods Growth,-0.2682026802668158,US
2023-01-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,1.095587151555821,US
2023-01-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.32175666067498776,US
2023-01-01,Durable Consumer Goods,Consumer Goods,105.8688,US
2023-01-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.8147406565379496,US
2023-01-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,1.281019793363947,US
2023-01-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.9261363512368956,US
2023-01-01,Automotive Products,Consumer Goods,106.801,US
2023-01-01,Automotive Products Growth,Consumer Goods Growth,2.061469480274991,US
2023-01-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,4.693743129254568,US
2023-01-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-2.3933684391090115,US
2023-01-01,Manufacturing Total,Manufacturing,104.3314,US
2023-01-01,Manufacturing Total Growth,Manufacturing Growth,1.6329437115155443,US
2023-01-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.9971734823174057,US
2023-01-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.9411184785892536,US
2023-01-01,Durable Manufacturing,Manufacturing,98.1092,US
2023-01-01,Durable Manufacturing Growth,Manufacturing Growth,1.429599364806311,US
2023-01-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,2.3705262819749384,US
2023-01-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.3111118666227273,US
2023-01-01,Nondurable Manufacturing,Manufacturing,96.8104,US
2023-01-01,Nondurable Manufacturing Growth,Manufacturing Growth,4.080864724462607,US
2023-01-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.42176980178861,US
2023-01-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-2.257067790710443,US
2023-01-01,Mining,Mining,119.6672,US
2023-01-01,Mining Growth,Mining Growth,3.8527160980249553,US
2023-01-01,Mining 3mo3my Growth,Mining 3mo3my Growth,9.067452582072445,US
2023-01-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.02695799462031356,US
2023-01-01,Electric and Gas Utilities,Utilities,99.7096,US
2023-01-01,Electric and Gas Utilities Growth,Utilities Growth,-9.414859983574509,US
2023-01-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.8505707702831,US
2023-01-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.00374659465996,US
2023-01-01,Electric Power,Utilities,99.8656,US
2023-01-01,Electric Power Growth,Utilities Growth,-7.493050325738482,US
2023-01-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,1.4488270641805243,US
2023-01-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,1.2973251813195752,US
2023-01-01,Natural Gas,Utilities,98.2261,US
2023-01-01,Natural Gas Growth,Utilities Growth,-20.04380955947054,US
2023-01-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,4.222329623007615,US
2023-01-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-0.7673190385607764,US
2023-02-01,Total Index,Total,102.8003,US
2023-02-01,Total Index Growth,Total Growth,0.05129073574465792,US
2023-02-01,Total Index 3mo3my Growth,Total 3mo3my Growth,2.247502728544948,US
2023-02-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.8733479401939914,US
2023-02-01,Final Products,Products,101.1548,US
2023-02-01,Final Products Growth,Products Growth,-0.23650174664133772,US
2023-02-01,Final Products 3mo3my Growth,Products 3mo3my Growth,1.8743416152819048,US
2023-02-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.8731156947663132,US
2023-02-01,Consumer Goods,Consumer Goods,101.9996,US
2023-02-01,Consumer Goods Growth,Consumer Goods Growth,4.902004037354857e-4,US
2023-02-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.6582326905803182,US
2023-02-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.3663002471388177,US
2023-02-01,Durable Consumer Goods,Consumer Goods,105.1866,US
2023-02-01,Durable Consumer Goods Growth,Consumer Goods Growth,-0.6443824809575616,US
2023-02-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.22489082344272493,US
2023-02-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.0826869928731608,US
2023-02-01,Automotive Products,Consumer Goods,106.8278,US
2023-02-01,Automotive Products Growth,Consumer Goods Growth,0.02509339800189636,US
2023-02-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.2849251063037155,US
2023-02-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-1.018604071119722,US
2023-02-01,Manufacturing Total,Manufacturing,104.7327,US
2023-02-01,Manufacturing Total Growth,Manufacturing Growth,0.3846397153685288,US
2023-02-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.6366140235058566,US
2023-02-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.8650005676774875,US
2023-02-01,Durable Manufacturing,Manufacturing,98.4834,US
2023-02-01,Durable Manufacturing Growth,Manufacturing Growth,0.38141173304848675,US
2023-02-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.9957604781424056,US
2023-02-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.2019704433497314,US
2023-02-01,Nondurable Manufacturing,Manufacturing,97.0986,US
2023-02-01,Nondurable Manufacturing Growth,Manufacturing Growth,0.29769528893590635,US
2023-02-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.601687654841146,US
2023-02-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-1.8253373813507,US
2023-02-01,Mining,Mining,118.81,US
2023-02-01,Mining Growth,Mining Growth,-0.7163199272649412,US
2023-02-01,Mining 3mo3my Growth,Mining 3mo3my Growth,8.651111070153771,US
2023-02-01,Mining 3mo3m Growth,Mining 3mo3m Growth,0.00950034410471811,US
2023-02-01,Electric and Gas Utilities,Utilities,101.7957,US
2023-02-01,Electric and Gas Utilities Growth,Utilities Growth,2.0921756781694167,US
2023-02-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,1.014036945336061,US
2023-02-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-0.3832763864595079,US
2023-02-01,Electric Power,Utilities,101.1762,US
2023-02-01,Electric Power Growth,Utilities Growth,1.312363816969997,US
2023-02-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.6675408661090287,US
2023-02-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.11618793414547302,US
2023-02-01,Natural Gas,Utilities,105.2553,US
2023-02-01,Natural Gas Growth,Utilities Growth,7.156142817438549,US
2023-02-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,3.1163883718115626,US
2023-02-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-3.3000758590444157,US
2023-03-01,Total Index,Total,102.8143,US
2023-03-01,Total Index Growth,Total Growth,0.01361863729971712,US
2023-03-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.831070473493268,US
2023-03-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.00466961500968921,US
2023-03-01,Final Products,Products,100.9177,US
2023-03-01,Final Products Growth,Products Growth,-0.23439322701444,US
2023-03-01,Final Products 3mo3my Growth,Products 3mo3my Growth,1.2587138649052143,US
2023-03-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.6002300690862494,US
2023-03-01,Consumer Goods,Consumer Goods,101.918,US
2023-03-01,Consumer Goods Growth,Consumer Goods Growth,-0.08000031372671357,US
2023-03-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.20025856085694735,US
2023-03-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.44425019639950936,US
2023-03-01,Durable Consumer Goods,Consumer Goods,104.0444,US
2023-03-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.085879760349706,US
2023-03-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.6693441581380308,US
2023-03-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.32997725712734516,US
2023-03-01,Automotive Products,Consumer Goods,105.3383,US
2023-03-01,Automotive Products Growth,Consumer Goods Growth,-1.3942999855842686,US
2023-03-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,0.5514190718745704,US
2023-03-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-0.0855155727616852,US
2023-03-01,Manufacturing Total,Manufacturing,105.0498,US
2023-03-01,Manufacturing Total Growth,Manufacturing Growth,0.302770767869065,US
2023-03-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.4537249951890328,US
2023-03-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,0.6897632757312477,US
2023-03-01,Durable Manufacturing,Manufacturing,97.5683,US
2023-03-01,Durable Manufacturing Growth,Manufacturing Growth,-0.9291921278103854,US
2023-03-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.3920685835141056,US
2023-03-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-0.12857354325191972,US
2023-03-01,Nondurable Manufacturing,Manufacturing,97.0946,US
2023-03-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.00411952386543124,US
2023-03-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.1521424411348864,US
2023-03-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.291855469796932,US
2023-03-01,Mining,Mining,119.3138,US
2023-03-01,Mining Growth,Mining Growth,0.42403838060769417,US
2023-03-01,Mining 3mo3my Growth,Mining 3mo3my Growth,8.227918363000963,US
2023-03-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.9236652877094196,US
2023-03-01,Electric and Gas Utilities,Utilities,106.0112,US
2023-03-01,Electric and Gas Utilities Growth,Utilities Growth,4.141137592255872,US
2023-03-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.5918079156107536,US
2023-03-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-3.367592266428443,US
2023-03-01,Electric Power,Utilities,104.7459,US
2023-03-01,Electric Power Growth,Utilities Growth,3.528201296352318,US
2023-03-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.24248642836537385,US
2023-03-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-2.3248764398317245,US
2023-03-01,Natural Gas,Utilities,113.6094,US
2023-03-01,Natural Gas Growth,Utilities Growth,7.936987496116576,US
2023-03-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,2.8749032782390938,US
2023-03-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-9.19694668380262,US
2023-04-01,Total Index,Total,103.2241,US
2023-04-01,Total Index Growth,Total Growth,0.3985826874277176,US
2023-04-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.699465683695034,US
2023-04-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.3765925637025491,US
2023-04-01,Final Products,Products,101.5265,US
2023-04-01,Final Products Growth,Products Growth,0.6032638476699326,US
2023-04-01,Final Products 3mo3my Growth,Products 3mo3my Growth,0.8368891517948951,US
2023-04-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.26959490466615943,US
2023-04-01,Consumer Goods,Consumer Goods,102.9887,US
2023-04-01,Consumer Goods Growth,Consumer Goods Growth,1.0505504425125878,US
2023-04-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.08087177161029135,US
2023-04-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.09892271112807992,US
2023-04-01,Durable Consumer Goods,Consumer Goods,107.2646,US
2023-04-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.0950248163284177,US
2023-04-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.8155838362317045,US
2023-04-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.607979452163665,US
2023-04-01,Automotive Products,Consumer Goods,111.8114,US
2023-04-01,Automotive Products Growth,Consumer Goods Growth,6.145058350096777,US
2023-04-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,1.004408961583847,US
2023-04-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,2.219710022928467,US
2023-04-01,Manufacturing Total,Manufacturing,105.2157,US
2023-04-01,Manufacturing Total Growth,Manufacturing Growth,0.15792509838190583,US
2023-04-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.656705541733939,US
2023-04-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.1276601140919107,US
2023-04-01,Durable Manufacturing,Manufacturing,98.7919,US
2023-04-01,Durable Manufacturing Growth,Manufacturing Growth,1.2540958487541554,US
2023-04-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.81105722813768,US
2023-04-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.5670556526324422,US
2023-04-01,Nondurable Manufacturing,Manufacturing,96.837,US
2023-04-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.2653082663711448,US
2023-04-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.068641596357091,US
2023-04-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.4114238742322316,US
2023-04-01,Mining,Mining,120.174,US
2023-04-01,Mining Growth,Mining Growth,0.7209560000603465,US
2023-04-01,Mining 3mo3my Growth,Mining 3mo3my Growth,8.30249680652273,US
2023-04-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.6461789114231795,US
2023-04-01,Electric and Gas Utilities,Utilities,104.0247,US
2023-04-01,Electric and Gas Utilities Growth,Utilities Growth,-1.873858611165624,US
2023-04-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,0.17437183734203554,US
2023-04-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,-1.1201651931322498,US
2023-04-01,Electric Power,Utilities,103.2721,US
2023-04-01,Electric Power Growth,Utilities Growth,-1.4070240458099237,US
2023-04-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,0.18267805115763647,US
2023-04-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,-0.970773659525226,US
2023-04-01,Natural Gas,Utilities,108.3122,US
2023-04-01,Natural Gas Growth,Utilities Growth,-4.662642351777224,US
2023-04-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,0.19590417263333215,US
2023-04-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,-1.9265362305416645,US
2023-05-01,Total Index,Total,102.9809,US
2023-05-01,Total Index Growth,Total Growth,-0.2356038948268857,US
2023-05-01,Total Index 3mo3my Growth,Total 3mo3my Growth,1.5658236901127776,US
2023-05-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.5351127045347015,US
2023-05-01,Final Products,Products,101.1843,US
2023-05-01,Final Products Growth,Products Growth,-0.33705485759876197,US
2023-05-01,Final Products 3mo3my Growth,Products 3mo3my Growth,0.46196253676393795,US
2023-05-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.01201982447760485,US
2023-05-01,Consumer Goods,Consumer Goods,102.3006,US
2023-05-01,Consumer Goods Growth,Consumer Goods Growth,-0.6681315522965026,US
2023-05-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.01458511374274884,US
2023-05-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.30534939356217095,US
2023-05-01,Durable Consumer Goods,Consumer Goods,108.2442,US
2023-05-01,Durable Consumer Goods Growth,Consumer Goods Growth,0.913255631401233,US
2023-05-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.0837807643749855,US
2023-05-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.4334815063109962,US
2023-05-01,Automotive Products,Consumer Goods,112.4237,US
2023-05-01,Automotive Products Growth,Consumer Goods Growth,0.5476185791430943,US
2023-05-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,4.411289494793569,US
2023-05-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,3.5506669439970606,US
2023-05-01,Manufacturing Total,Manufacturing,105.0954,US
2023-05-01,Manufacturing Total Growth,Manufacturing Growth,-0.11433654863295396,US
2023-05-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.8019448080048193,US
2023-05-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,1.168262975139167,US
2023-05-01,Durable Manufacturing,Manufacturing,98.9386,US
2023-05-01,Durable Manufacturing Growth,Manufacturing Growth,0.14849395547609223,US
2023-05-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,1.904233097649377,US
2023-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,0.6749647994163332,US
2023-05-01,Nondurable Manufacturing,Manufacturing,96.3445,US
2023-05-01,Nondurable Manufacturing Growth,Manufacturing Growth,-0.5085865939671863,US
2023-05-01,Nondurable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-3.3917833987259116,US
2023-05-01,Nondurable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,1.1684295052759808,US
2023-05-01,Mining,Mining,119.5459,US
2023-05-01,Mining Growth,Mining Growth,-0.5226588113901531,US
2023-05-01,Mining 3mo3my Growth,Mining 3mo3my Growth,8.97955838585769,US
2023-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,1.506537934154184,US
2023-05-01,Electric and Gas Utilities,Utilities,103.2838,US
2023-05-01,Electric and Gas Utilities Growth,Utilities Growth,-0.7122346904148702,US
2023-05-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,-0.990287672596446,US
2023-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.5589609796067485,US
2023-05-01,Electric Power,Utilities,102.4643,US
2023-05-01,Electric Power Growth,Utilities Growth,-0.7822054552972246,US
2023-05-01,Electric Power 3mo3my Growth,Utilities 3mo3my Growth,-0.7999716281329894,US
2023-05-01,Electric Power 3mo3m Growth,Utilities 3mo3m Growth,0.48084687043381535,US
2023-05-01,Natural Gas,Utilities,108.033,US
2023-05-01,Natural Gas Growth,Utilities Growth,-0.2577733625575007,US
2023-05-01,Natural Gas 3mo3my Growth,Utilities 3mo3my Growth,-2.0261115553535047,US
2023-05-01,Natural Gas 3mo3m Growth,Utilities 3mo3m Growth,1.1103133533314269,US
2023-06-01,Total Index,Total,102.3809,US
2023-06-01,Total Index Growth,Total Growth,-0.5826323133707456,US
2023-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,0.932936386448846,US
2023-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.0725445596120533,US
2023-06-01,Final Products,Products,100.325,US
2023-06-01,Final Products Growth,Products Growth,-0.849242421996288,US
2023-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-0.3181219652838796,US
2023-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.1421241380037408,US
2023-06-01,Consumer Goods,Consumer Goods,100.7068,US
2023-06-01,Consumer Goods Growth,Consumer Goods Growth,-1.557957626836992,US
2023-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.8984030513317087,US
2023-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.02595477788560618,US
2023-06-01,Durable Consumer Goods,Consumer Goods,104.9185,US
2023-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,-3.072404803213491,US
2023-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.09082728597593626,US
2023-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.690734173744346,US
2023-06-01,Automotive Products,Consumer Goods,108.3422,US
2023-06-01,Automotive Products Growth,Consumer Goods Growth,-3.630462260181788,US
2023-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,4.19862001032032,US
2023-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,4.266960448271928,US
2023-06-01,Manufacturing Total,Manufacturing,104.8219,US
2023-06-01,Manufacturing Total Growth,Manufacturing Growth,-0.2602397440801374,US
2023-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,2.347842947101353,US
