Date,Short_Sector,Group,Value
1949-05-01,Durable Manufacturing,Manufacturing,6.7999
1949-05-01,Durable Manufacturing Growth,Manufacturing Growth,-4.8778781859385
1949-05-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-7.827132507897394
1949-05-01,Mining,Mining,48.5665
1949-05-01,Mining Growth,Mining Growth,-1.805517645750565
1949-05-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-5.5227738222959015
1949-05-01,Electric and Gas Utilities,Utilities,7.7239
1949-05-01,Electric and Gas Utilities Growth,Utilities Growth,0
1949-05-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.2199562685371692
1949-06-01,Total Index,Total,13.4404
1949-06-01,Total Index Growth,Total Growth,-0.19974308138973607
1949-06-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.39174526761641
1949-06-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-3.145154165562325
1949-06-01,Final Products,Products,14.6634
1949-06-01,Final Products Growth,Products Growth,-0.3899244606271446
1949-06-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-4.239412874014715
1949-06-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-1.030865334093778
1949-06-01,Consumer Goods,Consumer Goods,20.5173
1949-06-01,Consumer Goods Growth,Consumer Goods Growth,1.1446825502462232
1949-06-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.9265502709211235
1949-06-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.5737664433066003
1949-06-01,Durable Consumer Goods,Consumer Goods,12.4094
1949-06-01,Durable Consumer Goods Growth,Consumer Goods Growth,2.464721862124186
1949-06-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-9.001006530049615
1949-06-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.7243650868591374e-4
1949-06-01,Automotive Products,Consumer Goods,13.5896
1949-06-01,Automotive Products Growth,Consumer Goods Growth,8.526661289420945
1949-06-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-0.8598497983896447
1949-06-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,6.323973331595978
1949-06-01,Manufacturing Total,Manufacturing,11.6141
1949-06-01,Manufacturing Total Growth,Manufacturing Growth,-1.449312255513413
1949-06-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-7.613670643795556
1949-06-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-6.486495023651139
1949-06-01,Durable Manufacturing,Manufacturing,6.6982
1949-06-01,Durable Manufacturing Growth,Manufacturing Growth,-1.4956102295622054
1949-06-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-9.14303567970991
1949-06-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-9.949057476077073
1949-06-01,Mining,Mining,45.2005
1949-06-01,Mining Growth,Mining Growth,-6.93070326253693
1949-06-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-3.248152969333584
1949-06-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-1.6044709470878549
1949-06-01,Electric and Gas Utilities,Utilities,7.8256
1949-06-01,Electric and Gas Utilities Growth,Utilities Growth,1.3166923445409706
1949-06-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.402656804568377
1949-06-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,0.8812272161802692
1949-07-01,Total Index,Total,13.4135
1949-07-01,Total Index Growth,Total Growth,-0.20014285289128297
1949-07-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.719556764163258
1949-07-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-2.5973273038235045
1949-07-01,Final Products,Products,14.7208
1949-07-01,Final Products Growth,Products Growth,0.3914508231378955
1949-07-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-4.057411105455266
1949-07-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.45343848110521723
1949-07-01,Consumer Goods,Consumer Goods,20.7109
1949-07-01,Consumer Goods Growth,Consumer Goods Growth,0.9435939426727602
1949-07-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.2429460164559591
1949-07-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,1.21014580981873
1949-07-01,Durable Consumer Goods,Consumer Goods,12.8073
1949-07-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.20644027914323
1949-07-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-7.0011485461299205
1949-07-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.178376099726842
1949-07-01,Automotive Products,Consumer Goods,14.2206
1949-07-01,Automotive Products Growth,Consumer Goods Growth,4.643256607994339
1949-07-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,3.038098863395433
1949-07-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,7.018884546088966
1949-07-01,Manufacturing Total,Manufacturing,11.5653
1949-07-01,Manufacturing Total Growth,Manufacturing Growth,-0.4201789204501427
1949-07-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-8.725604853446367
1949-07-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-6.094259455220308
1949-07-01,Durable Manufacturing,Manufacturing,6.611
1949-07-01,Durable Manufacturing Growth,Manufacturing Growth,-1.301842285987287
1949-07-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.246465043205033
1949-07-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-9.778136707270557
1949-07-01,Mining,Mining,44.0327
1949-07-01,Mining Growth,Mining Growth,-2.583599738940945
1949-07-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-4.4761148174644045
1949-07-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-4.838667351719261
1949-07-01,Electric and Gas Utilities,Utilities,7.9272
1949-07-01,Electric and Gas Utilities Growth,Utilities Growth,1.2983030055203404
1949-07-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.706040330609133
1949-07-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.5388674316311413
1949-08-01,Total Index,Total,13.5479
1949-08-01,Total Index Growth,Total Growth,1.0019756215752684
1949-08-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-5.7679569350760795
1949-08-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-1.1184861033608384
1949-08-01,Final Products,Products,14.8069
1949-08-01,Final Products Growth,Products Growth,0.5848866909407002
1949-08-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.689731301256849
1949-08-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.06490305247873751
1949-08-01,Consumer Goods,Consumer Goods,20.9045
1949-08-01,Consumer Goods Growth,Consumer Goods Growth,0.9347734767682692
1949-08-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0
1949-08-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.034190560646376
1949-08-01,Durable Consumer Goods,Consumer Goods,13.0062
1949-08-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.5530205429715949
1949-08-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-4.1169874649120475
1949-08-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.843213411891201
1949-08-01,Automotive Products,Consumer Goods,14.172
1949-08-01,Automotive Products Growth,Consumer Goods Growth,-0.34175773174126567
1949-08-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,9.217153322649807
1949-08-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,11.182557064807197
1949-08-01,Manufacturing Total,Manufacturing,11.7605
1949-08-01,Manufacturing Total Growth,Manufacturing Growth,1.6878074931043763
1949-08-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-9.823207556909086
1949-08-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-3.5041302228469906
1949-08-01,Durable Manufacturing,Manufacturing,6.6401
1949-08-01,Durable Manufacturing Growth,Manufacturing Growth,0.44017546513388517
1949-08-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.611804136645508
1949-08-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-6.725360838238781
1949-08-01,Mining,Mining,43.8953
1949-08-01,Mining Growth,Mining Growth,-0.3120408242056505
1949-08-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-8.971343393800968
1949-08-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-7.139454214066443
1949-08-01,Electric and Gas Utilities,Utilities,8.0034
1949-08-01,Electric and Gas Utilities Growth,Utilities Growth,0.961247350893113
1949-08-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.228930065750141
1949-08-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.6349783766735912
1949-09-01,Total Index,Total,13.6823
1949-09-01,Total Index Growth,Total Growth,0.9920356660441776
1949-09-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-6.203310740174062
1949-09-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.19870276186977343
1949-09-01,Final Products,Products,14.979
1949-09-01,Final Products Growth,Products Growth,1.1622959566148117
1949-09-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.2439906171669364
1949-09-01,Final Products 3mo3m Growth,Products 3mo3m Growth,0.9764884983539668
1949-09-01,Consumer Goods,Consumer Goods,21.2142
1949-09-01,Consumer Goods Growth,Consumer Goods Growth,1.481499198737124
1949-09-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.433354380300055
1949-09-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.851810926949039
1949-09-01,Durable Consumer Goods,Consumer Goods,13.4787
1949-09-01,Durable Consumer Goods Growth,Consumer Goods Growth,3.632882778982327
1949-09-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.8632206243037963
1949-09-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,7.046006227881629
1949-09-01,Automotive Products,Consumer Goods,14.0507
1949-09-01,Automotive Products Growth,Consumer Goods Growth,-0.8559130680214522
1949-09-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,10.83653665364448
1949-09-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,8.364396740129498
1949-09-01,Manufacturing Total,Manufacturing,11.9557
1949-09-01,Manufacturing Total Growth,Manufacturing Growth,1.6597933761319572
1949-09-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-10.297318186903137
1949-09-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-0.6868305864801361
1949-09-01,Durable Manufacturing,Manufacturing,6.9016
1949-09-01,Durable Manufacturing Growth,Manufacturing Growth,3.9381937019020707
1949-09-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-10.400188512308883
1949-09-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-2.3926341739842427
1949-09-01,Mining,Mining,39.6363
1949-09-01,Mining Growth,Mining Growth,-9.702633311539055
1949-09-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-16.763802740255173
1949-09-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-10.935266867514038
1949-09-01,Electric and Gas Utilities,Utilities,8.0034
1949-09-01,Electric and Gas Utilities Growth,Utilities Growth,0
1949-09-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.789998073376815
1949-09-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.8384335765293978
1949-10-01,Total Index,Total,13.1716
1949-10-01,Total Index Growth,Total Growth,-3.732559584280415
1949-10-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-7.677929152822771
1949-10-01,Total Index 3mo3m Growth,Total 3mo3m Growth,0.19989484439946192
1949-10-01,Final Products,Products,14.8929
1949-10-01,Final Products Growth,Products Growth,-0.5748047266172618
1949-10-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.2920127186973236
1949-10-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.3009862827343621
1949-10-01,Consumer Goods,Consumer Goods,21.2916
1949-10-01,Consumer Goods Growth,Consumer Goods Growth,0.3648499589897103
1949-10-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.9866095033030264
1949-10-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,3.0838859238571104
1949-10-01,Durable Consumer Goods,Consumer Goods,13.6777
1949-10-01,Durable Consumer Goods Growth,Consumer Goods Growth,1.4764035107243334
1949-10-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.2835260342929034
1949-10-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,7.59491636215559
1949-10-01,Automotive Products,Consumer Goods,14.075
1949-10-01,Automotive Products Growth,Consumer Goods Growth,0.1729451201719412
1949-10-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,7.393819060773521
1949-10-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,4.873537455277566
1949-10-01,Manufacturing Total,Manufacturing,10.7357
1949-10-01,Manufacturing Total Growth,Manufacturing Growth,-10.204337679935094
1949-10-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-14.111596414076422
1949-10-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4654948047007954
1949-10-01,Durable Manufacturing,Manufacturing,5.4777
1949-10-01,Durable Manufacturing Growth,Manufacturing Growth,-20.63144778022489
1949-10-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-16.7298582348975
1949-10-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-5.418939684023649
1949-10-01,Mining,Mining,37.3007
1949-10-01,Mining Growth,Mining Growth,-5.892578267900883
1949-10-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-24.050126088344804
1949-10-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-12.313089215723982
1949-10-01,Electric and Gas Utilities,Utilities,8.0288
1949-10-01,Electric and Gas Utilities Growth,Utilities Growth,0.3173651198240979
1949-10-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,9.2378312048357
1949-10-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,2.3806582696886514
1949-11-01,Total Index,Total,13.521
1949-11-01,Total Index Growth,Total Growth,2.6526769716663123
1949-11-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-8.021878887010725
1949-11-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.06658119192709533
1949-11-01,Final Products,Products,14.8069
1949-11-01,Final Products Growth,Products Growth,-0.5774563718281778
1949-11-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-3.710727878518827
1949-11-01,Final Products 3mo3m Growth,Products 3mo3m Growth,1.1036158864567547
1949-11-01,Consumer Goods,Consumer Goods,20.9819
1949-11-01,Consumer Goods Growth,Consumer Goods Growth,-1.4545642412970294
1949-11-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.9232691485353772
1949-11-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,2.180816220766202
1949-11-01,Durable Consumer Goods,Consumer Goods,12.9316
1949-11-01,Durable Consumer Goods Growth,Consumer Goods Growth,-5.454864487450372
1949-11-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-3.0667637095195044
1949-11-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,4.879535566375126
1949-11-01,Automotive Products,Consumer Goods,11.9152
1949-11-01,Automotive Products Growth,Consumer Goods Growth,-15.344937833037298
1949-11-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-1.8439392936550392
1949-11-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-4.624102595862068
1949-11-01,Manufacturing Total,Manufacturing,11.7361
1949-11-01,Manufacturing Total Growth,Manufacturing Growth,9.318442206842592
1949-11-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-14.067882067512638
1949-11-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.4665182212885486
1949-11-01,Durable Manufacturing,Manufacturing,5.9136
1949-11-01,Durable Manufacturing Growth,Manufacturing Growth,7.957719480803993
1949-11-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-20.11380558721674
1949-11-01,Durable Manufacturing 3mo3m Growth,Manufacturing 3mo3m Growth,-8.303048227256104
1949-11-01,Mining,Mining,46.8491
1949-11-01,Mining Growth,Mining Growth,25.59844721412736
1949-11-01,Mining 3mo3my Growth,Mining 3mo3my Growth,-22.126242628528146
1949-11-01,Mining 3mo3m Growth,Mining 3mo3m Growth,-7.017580758440156
1949-11-01,Electric and Gas Utilities,Utilities,8.1559
1949-11-01,Electric and Gas Utilities Growth,Utilities Growth,1.5830510163411748
1949-11-01,Electric and Gas Utilities 3mo3my Growth,Utilities 3mo3my Growth,8.92449440023777
1949-11-01,Electric and Gas Utilities 3mo3m Growth,Utilities 3mo3m Growth,1.818051708606605
1949-12-01,Total Index,Total,13.7629
1949-12-01,Total Index Growth,Total Growth,1.7890688558538592
1949-12-01,Total Index 3mo3my Growth,Total 3mo3my Growth,-7.498359433770274
1949-12-01,Total Index 3mo3m Growth,Total 3mo3m Growth,-0.4630483937239971
1949-12-01,Final Products,Products,14.7495
1949-12-01,Final Products Growth,Products Growth,-0.38765710580879187
1949-12-01,Final Products 3mo3my Growth,Products 3mo3my Growth,-4.02724848589534
1949-12-01,Final Products 3mo3m Growth,Products 3mo3m Growth,-0.12896934618831235
1949-12-01,Consumer Goods,Consumer Goods,20.7496
1949-12-01,Consumer Goods Growth,Consumer Goods Growth,-1.1071447295049497
1949-12-01,Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,0.7426648656857271
1949-12-01,Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.3079758585125436
1949-12-01,Durable Consumer Goods,Consumer Goods,12.7824
1949-12-01,Durable Consumer Goods Growth,Consumer Goods Growth,-1.1537628754369034
1949-12-01,Durable Consumer Goods 3mo3my Growth,Consumer Goods 3mo3my Growth,-4.116321185508287
1949-12-01,Durable Consumer Goods 3mo3m Growth,Consumer Goods 3mo3m Growth,0.25323092114974965
1949-12-01,Automotive Products,Consumer Goods,10.9445
1949-12-01,Automotive Products Growth,Consumer Goods Growth,-8.146736941050092
1949-12-01,Automotive Products 3mo3my Growth,Consumer Goods 3mo3my Growth,-8.313081038142178
1949-12-01,Automotive Products 3mo3m Growth,Consumer Goods 3mo3m Growth,-12.978726913317306
1949-12-01,Manufacturing Total,Manufacturing,12.2972
1949-12-01,Manufacturing Total Growth,Manufacturing Growth,4.780974940567995
1949-12-01,Manufacturing Total 3mo3my Growth,Manufacturing 3mo3my Growth,-13.109649429711013
1949-12-01,Manufacturing Total 3mo3m Growth,Manufacturing 3mo3m Growth,-1.452602638776701
1949-12-01,Durable Manufacturing,Manufacturing,6.9452
1949-12-01,Durable Manufacturing Growth,Manufacturing Growth,17.444534632034635
1949-12-01,Durable Manufacturing 3mo3my Growth,Manufacturing 3mo3my Growth,-19.770642001128856
